date,sku_id,true_demand,point_forecast,interval_lower,interval_upper,alpha_t,reliability_score,risk_tier,escalation,safety_stock_aci,safety_stock_qr,is_volatile,calibration_health,covered
2016-03-28,HOUSEHOLD_1_202_CA_1_evaluation,0.0,1.9,-0.1,3.8,0.0738,73.4,Low,Standard Reorder,5.17,7.8,0,Degrading,1
2016-03-29,HOUSEHOLD_1_202_CA_1_evaluation,3.0,1.4,-0.6,3.3,0.0739,75.2,Low,Standard Reorder,5.17,6.81,0,Degrading,1
2016-03-30,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.3,-0.6,3.3,0.074,75.2,Low,Standard Reorder,5.17,7.13,0,Degrading,1
2016-03-31,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.4,-0.6,3.3,0.0741,77.0,Low,Standard Reorder,5.17,6.8,0,Degrading,1
2016-04-01,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.8,-0.2,3.7,0.0742,77.0,Low,Standard Reorder,5.17,7.5,0,Degrading,1
2016-04-02,HOUSEHOLD_1_202_CA_1_evaluation,7.0,2.1,0.1,4.0,0.0743,77.0,Low,Standard Reorder,5.17,9.11,0,Degrading,0
2016-04-03,HOUSEHOLD_1_202_CA_1_evaluation,5.0,2.7,0.7,4.6,0.0734,76.9,Low,Standard Reorder,5.17,8.71,0,Degrading,0
2016-04-04,HOUSEHOLD_1_202_CA_1_evaluation,4.0,1.7,-0.2,3.7,0.0725,75.1,Low,Standard Reorder,5.16,7.23,0,Degrading,0
2016-04-05,HOUSEHOLD_1_202_CA_1_evaluation,4.0,2.1,0.1,4.0,0.0716,75.1,Low,Standard Reorder,5.16,7.26,0,Degrading,1
2016-04-06,HOUSEHOLD_1_202_CA_1_evaluation,1.0,2.1,0.1,4.0,0.0717,75.1,Low,Standard Reorder,5.16,7.37,0,Degrading,1
2016-04-07,HOUSEHOLD_1_202_CA_1_evaluation,2.0,2.1,0.1,4.0,0.0718,75.1,Low,Standard Reorder,5.16,7.19,0,Degrading,1
2016-04-08,HOUSEHOLD_1_202_CA_1_evaluation,7.0,2.2,0.2,4.1,0.0719,73.3,Low,Standard Reorder,5.16,7.88,0,Degrading,0
2016-04-09,HOUSEHOLD_1_202_CA_1_evaluation,2.0,2.9,0.9,4.8,0.071,73.3,Low,Standard Reorder,5.15,9.86,0,Degrading,1
2016-04-10,HOUSEHOLD_1_202_CA_1_evaluation,0.0,3.0,1.1,5.0,0.0711,73.3,Low,Standard Reorder,5.15,9.73,0,Degrading,0
2016-04-11,HOUSEHOLD_1_202_CA_1_evaluation,0.0,2.5,0.6,4.5,0.0702,71.5,Low,Standard Reorder,5.15,7.1,0,Degrading,0
2016-04-12,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.7,-0.2,3.6,0.0693,71.4,Low,Standard Reorder,5.14,6.89,0,Degrading,1
2016-04-13,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.7,-0.2,3.6,0.0694,56.4,Low,Manual Review,5.15,6.68,1,Degrading,1
2016-04-14,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.3,-0.6,3.3,0.0695,71.4,Low,Standard Reorder,5.15,6.69,0,Degrading,1
2016-04-15,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.7,-0.3,3.6,0.0696,71.4,Low,Standard Reorder,5.15,6.74,0,Degrading,1
2016-04-16,HOUSEHOLD_1_202_CA_1_evaluation,2.0,2.2,0.3,4.1,0.0697,71.4,Low,Standard Reorder,5.15,8.97,0,Degrading,1
2016-04-17,HOUSEHOLD_1_202_CA_1_evaluation,5.0,2.3,0.4,4.2,0.0698,69.7,Low,Manual Review,5.15,9.09,0,Degrading,0
2016-04-18,HOUSEHOLD_1_202_CA_1_evaluation,1.0,2.0,0.1,4.0,0.0689,69.6,Low,Manual Review,5.14,8.0,0,Degrading,1
2016-04-19,HOUSEHOLD_1_202_CA_1_evaluation,3.0,1.8,-0.2,3.7,0.069,69.6,Low,Manual Review,5.14,7.57,0,Degrading,1
2016-04-20,HOUSEHOLD_1_202_CA_1_evaluation,4.0,1.8,-0.1,3.7,0.0691,67.8,Low,Manual Review,5.14,7.04,0,Degrading,0
2016-04-21,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.9,-0.0,3.8,0.0682,67.8,Low,Manual Review,5.14,7.07,0,Degrading,1
2016-04-22,HOUSEHOLD_1_202_CA_1_evaluation,1.0,2.0,0.1,4.0,0.0683,67.8,Low,Manual Review,5.14,7.74,0,Degrading,1
2016-04-23,HOUSEHOLD_1_202_CA_1_evaluation,3.0,2.4,0.5,4.3,0.0684,67.8,Low,Manual Review,5.14,8.97,0,Degrading,1
2016-04-24,HOUSEHOLD_1_202_CA_1_evaluation,2.0,2.7,0.7,4.6,0.0685,69.6,Low,Manual Review,5.14,9.46,0,Degrading,1
2016-04-25,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.5,-0.4,3.5,0.0686,69.6,Low,Manual Review,5.14,7.34,0,Degrading,1
2016-04-26,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.7,-0.2,3.7,0.0687,69.6,Low,Manual Review,5.14,7.1,0,Degrading,1
2016-04-27,HOUSEHOLD_1_202_CA_1_evaluation,3.0,1.4,-0.5,3.4,0.0688,69.6,Low,Manual Review,5.14,6.83,0,Degrading,1
2016-04-28,HOUSEHOLD_1_202_CA_1_evaluation,0.0,1.7,-0.2,3.6,0.0689,69.6,Low,Manual Review,5.14,6.88,0,Degrading,1
2016-04-29,HOUSEHOLD_1_202_CA_1_evaluation,0.0,1.7,-0.2,3.7,0.069,54.6,Low,Escalate to Procurement,5.14,7.45,1,Degrading,1
2016-04-30,HOUSEHOLD_1_202_CA_1_evaluation,3.0,2.4,0.5,4.4,0.0691,71.4,Low,Standard Reorder,5.14,9.2,0,Degrading,1
2016-05-01,HOUSEHOLD_1_202_CA_1_evaluation,3.0,2.0,0.1,4.0,0.0692,73.2,Low,Standard Reorder,5.14,8.63,0,Degrading,1
2016-05-02,HOUSEHOLD_1_202_CA_1_evaluation,5.0,1.4,-0.5,3.4,0.0693,73.2,Low,Standard Reorder,5.14,7.17,0,Degrading,0
2016-05-03,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.4,-0.6,3.3,0.0684,73.2,Low,Standard Reorder,5.14,6.82,0,Degrading,1
2016-05-04,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.3,-0.7,3.2,0.0685,73.2,Low,Standard Reorder,5.14,7.33,0,Degrading,1
2016-05-05,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.4,-0.6,3.3,0.0686,73.2,Low,Standard Reorder,5.14,7.04,0,Degrading,1
2016-05-06,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.9,-0.0,3.8,0.0687,75.0,Low,Standard Reorder,5.14,8.23,0,Degrading,1
2016-05-07,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.9,-0.0,3.9,0.0688,75.0,Low,Standard Reorder,5.14,7.82,0,Degrading,1
2016-05-08,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.9,0.0,3.9,0.0689,76.8,Low,Standard Reorder,5.14,7.57,0,Degrading,1
2016-05-09,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.4,-0.6,3.3,0.069,78.6,Low,Standard Reorder,5.14,6.85,0,Degrading,1
2016-05-10,HOUSEHOLD_1_202_CA_1_evaluation,2.0,1.2,-0.8,3.1,0.0691,78.6,Low,Standard Reorder,5.14,6.4,0,Degrading,1
2016-05-11,HOUSEHOLD_1_202_CA_1_evaluation,0.0,1.2,-0.7,3.1,0.0692,78.6,Low,Standard Reorder,5.14,6.44,0,Degrading,1
2016-05-12,HOUSEHOLD_1_202_CA_1_evaluation,1.0,1.2,-0.7,3.1,0.0693,78.6,Low,Standard Reorder,5.14,6.28,0,Degrading,1
2016-05-13,HOUSEHOLD_1_202_CA_1_evaluation,4.0,1.6,-0.3,3.6,0.0694,76.8,Low,Standard Reorder,5.15,6.93,0,Degrading,0
2016-05-14,HOUSEHOLD_1_202_CA_1_evaluation,3.0,1.9,-0.0,3.9,0.0685,76.8,Low,Standard Reorder,5.14,7.42,0,Degrading,1
2016-05-15,HOUSEHOLD_1_202_CA_1_evaluation,3.0,2.1,0.2,4.1,0.0686,78.5,Low,Standard Reorder,5.14,8.51,0,Degrading,1
2016-05-16,HOUSEHOLD_1_202_CA_1_evaluation,3.0,1.3,-0.6,3.3,0.0687,78.5,Low,Standard Reorder,5.14,7.36,0,Degrading,1
2016-05-17,HOUSEHOLD_1_202_CA_1_evaluation,6.0,1.4,-0.6,3.3,0.0688,76.8,Low,Standard Reorder,5.14,7.35,0,Degrading,0
2016-05-18,HOUSEHOLD_1_202_CA_1_evaluation,0.0,1.9,-0.1,3.8,0.0679,78.5,Low,Standard Reorder,5.14,7.06,0,Degrading,1
2016-05-19,HOUSEHOLD_1_202_CA_1_evaluation,5.0,1.5,-0.5,3.4,0.068,76.7,Low,Standard Reorder,5.14,6.74,0,Degrading,0
2016-05-20,HOUSEHOLD_1_202_CA_1_evaluation,0.0,2.3,0.3,4.2,0.0671,74.9,Low,Standard Reorder,5.13,7.74,0,Degrading,0
2016-05-21,HOUSEHOLD_1_202_CA_1_evaluation,2.0,2.3,0.4,4.3,0.0662,74.9,Low,Standard Reorder,5.13,8.63,0,Degrading,1
2016-05-22,HOUSEHOLD_1_202_CA_1_evaluation,3.0,2.3,0.4,4.3,0.0663,74.9,Low,Standard Reorder,5.13,8.45,0,Degrading,1
2015-08-10,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0664,59.9,High,Escalate to Procurement,5.13,0.55,1,Degrading,1
2015-08-11,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0665,59.9,High,Escalate to Procurement,5.13,1.79,1,Degrading,1
2015-08-12,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0666,59.9,High,Escalate to Procurement,5.13,1.8,1,Degrading,1
2015-08-13,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0667,59.9,High,Escalate to Procurement,5.13,1.79,1,Degrading,1
2015-08-14,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0668,59.9,High,Escalate to Procurement,5.13,1.79,1,Degrading,1
2015-08-15,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0669,59.9,High,Escalate to Procurement,5.13,1.79,1,Degrading,1
2015-08-16,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.067,59.9,High,Escalate to Procurement,5.13,1.45,1,Degrading,1
2015-08-17,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0671,61.7,High,Escalate to Procurement,5.13,1.32,1,Degrading,1
2015-08-18,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0672,61.7,High,Escalate to Procurement,5.13,1.33,1,Degrading,1
2015-08-19,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0673,61.7,High,Escalate to Procurement,5.13,1.33,1,Degrading,1
2015-08-20,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0674,61.7,High,Escalate to Procurement,5.13,1.32,1,Degrading,1
2015-08-21,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0675,61.7,High,Escalate to Procurement,5.14,1.21,1,Degrading,1
2015-08-22,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0676,61.7,High,Escalate to Procurement,5.14,1.32,1,Degrading,1
2015-08-23,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0677,61.7,High,Escalate to Procurement,5.14,1.31,1,Degrading,1
2015-08-24,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0678,61.7,High,Escalate to Procurement,5.14,1.33,1,Degrading,1
2015-08-25,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0679,61.7,High,Escalate to Procurement,5.14,1.3,1,Degrading,1
2015-08-26,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.068,76.7,High,Escalate to Procurement,5.14,1.28,0,Degrading,1
2015-08-27,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0681,76.7,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-08-28,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0682,78.5,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-08-29,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0683,78.5,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-08-30,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0684,78.5,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-08-31,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0685,78.5,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-01,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0686,80.3,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-02,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0687,80.3,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-03,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0688,82.1,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-04,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0689,83.9,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-05,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.069,83.9,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-06,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0691,83.9,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-07,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0692,83.9,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-08,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0693,83.9,Low,Standard Reorder,5.14,0.0,0,Degrading,1
2015-09-09,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0694,83.9,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-10,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0695,83.9,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-11,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0696,83.9,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-12,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0697,83.9,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-13,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0698,83.9,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-14,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0699,83.9,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-15,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.07,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-16,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0701,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-17,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0702,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-18,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0703,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-19,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0704,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-20,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0705,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-21,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0706,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-22,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0707,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-23,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0708,84.0,Low,Standard Reorder,5.15,0.0,0,Degrading,1
2015-09-24,HOUSEHOLD_1_298_WI_1_evaluation,2.0,0.0,-1.9,1.9,0.0709,67.2,Low,Manual Review,5.15,0.0,1,Degrading,0
2015-09-25,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.07,67.2,High,Escalate to Procurement,5.15,3.02,1,Degrading,1
2015-09-26,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0701,67.2,Medium,Manual Review,5.15,4.23,1,Degrading,1
2015-09-27,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0702,67.2,Medium,Manual Review,5.15,3.94,1,Degrading,1
2015-09-28,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0703,67.2,High,Escalate to Procurement,5.15,2.68,1,Degrading,1
2015-09-29,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0704,67.2,Medium,Manual Review,5.15,3.6,1,Degrading,1
2015-09-30,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0705,67.2,High,Escalate to Procurement,5.15,2.5,1,Degrading,1
2015-10-01,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0706,67.2,High,Escalate to Procurement,5.15,2.22,1,Degrading,1
2015-10-02,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0707,67.2,High,Escalate to Procurement,5.15,1.96,1,Degrading,1
2015-10-03,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0708,67.2,High,Escalate to Procurement,5.15,2.14,1,Degrading,1
2015-10-04,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0709,67.2,High,Escalate to Procurement,5.15,2.11,1,Degrading,1
2015-10-05,HOUSEHOLD_1_298_WI_1_evaluation,2.0,0.0,-1.9,1.9,0.071,65.4,High,Escalate to Procurement,5.15,2.55,1,Degrading,0
2015-10-06,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0701,65.4,High,Escalate to Procurement,5.15,3.05,1,Degrading,1
2015-10-07,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0702,65.4,High,Escalate to Procurement,5.15,2.62,1,Degrading,1
2015-10-08,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0703,65.4,High,Escalate to Procurement,5.15,2.62,1,Degrading,1
2015-10-09,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0704,65.4,High,Escalate to Procurement,5.15,2.56,1,Degrading,1
2015-10-10,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0705,65.4,High,Escalate to Procurement,5.15,2.71,1,Degrading,1
2015-10-11,HOUSEHOLD_1_298_WI_1_evaluation,2.0,0.0,-1.9,1.9,0.0706,63.6,High,Escalate to Procurement,5.15,2.75,1,Degrading,0
2015-10-12,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0697,63.6,High,Escalate to Procurement,5.15,2.81,1,Degrading,1
2015-10-13,HOUSEHOLD_1_298_WI_1_evaluation,2.0,0.0,-1.9,1.9,0.0698,61.8,High,Escalate to Procurement,5.15,2.63,1,Degrading,0
2015-10-14,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0689,61.8,High,Escalate to Procurement,5.14,2.74,1,Degrading,1
2015-10-15,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.069,61.8,High,Escalate to Procurement,5.14,2.64,1,Degrading,1
2015-10-16,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0691,61.8,High,Escalate to Procurement,5.14,2.63,1,Degrading,1
2015-10-17,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0692,61.8,High,Escalate to Procurement,5.14,2.68,1,Degrading,1
2015-10-18,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0693,61.8,High,Escalate to Procurement,5.14,2.6,1,Degrading,1
2015-10-19,HOUSEHOLD_1_298_WI_1_evaluation,2.0,0.0,-1.9,1.9,0.0694,60.0,Medium,Manual Review,5.15,3.42,1,Degrading,0
2015-10-20,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0685,60.0,Medium,Manual Review,5.14,3.21,1,Degrading,1
2015-10-21,HOUSEHOLD_1_298_WI_1_evaluation,2.0,0.0,-1.9,1.9,0.0686,58.2,Medium,Manual Review,5.14,3.39,1,Degrading,0
2015-10-22,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0677,59.9,Medium,Manual Review,5.14,3.28,1,Degrading,1
2015-10-23,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0678,59.9,Medium,Manual Review,5.14,3.79,1,Degrading,1
2015-10-24,HOUSEHOLD_1_298_WI_1_evaluation,0.0,1.0,-1.0,2.9,0.0679,59.9,Medium,Manual Review,5.14,3.82,1,Degrading,1
2015-10-25,HOUSEHOLD_1_298_WI_1_evaluation,0.0,1.0,-1.0,2.9,0.068,60.0,Medium,Manual Review,5.14,3.83,1,Degrading,1
2015-10-26,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0681,60.0,Medium,Manual Review,5.14,3.53,1,Degrading,1
2015-10-27,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0682,60.0,Medium,Manual Review,5.14,3.35,1,Degrading,1
2015-10-28,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0683,60.0,Medium,Manual Review,5.14,3.31,1,Degrading,1
2015-10-29,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0684,60.0,Medium,Manual Review,5.14,3.22,1,Degrading,1
2015-10-30,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0685,60.0,High,Escalate to Procurement,5.14,1.27,1,Degrading,1
2015-10-31,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0686,60.0,High,Escalate to Procurement,5.14,1.63,1,Degrading,1
2015-11-01,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0687,60.0,High,Escalate to Procurement,5.14,2.05,1,Degrading,1
2015-11-02,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0688,61.8,High,Escalate to Procurement,5.14,1.33,1,Degrading,1
2015-11-03,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0689,61.8,High,Escalate to Procurement,5.14,1.34,1,Degrading,1
2015-11-04,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.069,61.8,High,Escalate to Procurement,5.14,1.32,1,Degrading,1
2015-11-05,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0691,61.8,High,Escalate to Procurement,5.14,1.34,1,Degrading,1
2015-11-06,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0692,61.8,High,Escalate to Procurement,5.14,1.34,1,Degrading,1
2015-11-07,HOUSEHOLD_1_298_WI_1_evaluation,2.0,0.0,-1.9,1.9,0.0693,60.0,High,Escalate to Procurement,5.14,2.02,1,Degrading,0
2015-11-08,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0684,61.8,High,Escalate to Procurement,5.14,2.66,1,Degrading,1
2015-11-09,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0685,61.8,High,Escalate to Procurement,5.14,2.66,1,Degrading,1
2015-11-10,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0686,63.5,High,Escalate to Procurement,5.14,2.63,1,Degrading,1
2015-11-11,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0687,63.5,High,Escalate to Procurement,5.14,2.63,1,Degrading,1
2015-11-12,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0688,63.6,High,Escalate to Procurement,5.14,2.63,1,Degrading,1
2015-11-13,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0689,63.6,High,Escalate to Procurement,5.14,2.92,1,Degrading,1
2015-11-14,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.069,63.6,High,Escalate to Procurement,5.14,2.98,1,Degrading,1
2015-11-15,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0691,63.6,High,Escalate to Procurement,5.14,2.6,1,Degrading,1
2015-11-16,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0692,65.4,High,Escalate to Procurement,5.14,2.54,1,Degrading,1
2015-11-17,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0693,65.4,High,Escalate to Procurement,5.14,2.38,1,Degrading,1
2015-11-18,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0694,67.1,High,Escalate to Procurement,5.15,2.46,1,Degrading,1
2015-11-19,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0695,67.1,High,Escalate to Procurement,5.15,2.46,1,Degrading,1
2015-11-20,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0696,67.2,High,Escalate to Procurement,5.15,2.52,1,Degrading,1
2015-11-21,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.0697,67.2,High,Escalate to Procurement,5.15,2.45,1,Degrading,1
2015-11-22,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0698,67.2,High,Escalate to Procurement,5.15,2.42,1,Degrading,1
2015-11-23,HOUSEHOLD_1_298_WI_1_evaluation,1.0,0.0,-1.9,1.9,0.0699,67.2,High,Escalate to Procurement,5.15,2.44,1,Degrading,1
2015-11-24,HOUSEHOLD_1_298_WI_1_evaluation,0.0,0.0,-1.9,1.9,0.07,67.2,High,Escalate to Procurement,5.15,2.53,1,Degrading,1
